team,season,week,opponent,is_home,total_line,spread_line,team_implied_total,opponent_implied_total,rolling_4wk_avg_sacks_allowed,rolling_4wk_avg_turnovers_committed,sacks,interceptions,fumbles_recovered,defensive_tds,points_allowed,dk_fantasy_points,dk_showdown_captain_points
PHI,2024,22,KC,1,48.5,-1.5,25.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
PIT,2020,1,NYG,0,44.0,6.0,19.0,25.0,0.0,0.0,3.0,2.0,1.0,0.0,16.0,10.0,15.0
PIT,2020,2,DEN,1,41.0,6.0,17.5,23.5,0.0,1.0,7.0,1.0,1.0,0.0,21.0,11.0,16.5
PIT,2020,3,HOU,1,46.5,4.0,21.25,25.25,4.0,1.5,5.0,1.0,0.0,0.0,21.0,7.0,10.5
PIT,2020,5,PHI,1,44.0,7.5,18.25,25.75,3.5,2.5,5.0,2.0,0.0,0.0,29.0,8.0,12.0
PIT,2020,6,CLE,1,50.0,3.0,23.5,26.5,1.25,0.75,4.0,2.0,0.0,1.0,7.0,18.0,27.0
PIT,2020,7,TEN,0,51.0,-1.0,26.0,25.0,1.25,0.75,2.0,0.0,0.0,0.0,24.0,2.0,3.0
PIT,2020,8,BAL,0,44.0,-4.0,24.0,20.0,2.25,1.0,4.0,2.0,2.0,1.0,24.0,18.0,27.0
PIT,2020,9,DAL,0,44.0,14.0,15.0,29.0,3.75,2.25,2.0,1.0,1.0,0.0,19.0,7.0,10.5
PIT,2020,10,CIN,1,45.5,6.5,19.5,26.0,3.25,1.5,4.0,0.0,1.0,0.0,10.0,10.0,15.0
PIT,2020,11,JAX,0,47.0,11.0,18.0,29.0,2.75,1.25,2.0,4.0,0.0,0.0,3.0,17.0,25.5
PIT,2020,12,BAL,1,41.5,10.5,15.5,26.0,2.25,1.75,3.0,1.0,2.0,1.0,14.0,16.0,24.0
PIT,2020,13,WAS,1,43.5,5.5,19.0,24.5,2.25,1.75,3.0,0.0,0.0,0.0,23.0,3.0,4.5
PIT,2020,14,BUF,0,48.5,-2.0,25.25,23.25,2.75,1.5,1.0,1.0,1.0,0.0,26.0,5.0,7.5
PIT,2020,15,CIN,0,40.5,14.5,13.0,27.5,3.5,2.5,2.0,0.0,0.0,0.0,27.0,2.0,3.0
PIT,2020,16,IND,1,43.0,-1.0,22.0,21.0,1.5,0.25,5.0,1.0,1.0,0.0,24.0,9.0,13.5
PIT,2020,17,CLE,0,45.0,-10.5,27.75,17.25,1.25,1.0,4.0,0.0,0.0,0.0,24.0,4.0,6.0
PIT,2020,18,CLE,1,47.5,5.0,21.25,26.25,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-4.0,-6.0
PIT,2021,1,BUF,0,48.0,-6.5,27.25,20.75,0.75,1.0,3.0,0.0,1.0,1.0,16.0,12.0,18.0
PIT,2021,2,LV,1,46.5,5.5,20.5,26.0,2.5,1.75,2.0,0.0,0.0,0.0,26.0,2.0,3.0
PIT,2021,3,CIN,1,42.5,2.5,20.0,22.5,2.5,1.5,0.0,1.0,0.0,0.0,24.0,2.0,3.0
PIT,2021,4,GB,0,45.0,-6.5,25.75,19.25,1.75,0.75,3.0,0.0,1.0,0.0,27.0,5.0,7.5
PIT,2021,5,DEN,1,40.0,-2.0,21.0,19.0,3.0,0.75,2.0,1.0,0.0,0.0,19.0,5.0,7.5
PIT,2021,6,SEA,1,43.0,5.5,18.75,24.25,2.5,0.5,5.0,0.0,1.0,0.0,20.0,8.0,12.0
PIT,2021,8,CLE,0,43.0,-5.5,24.25,18.75,2.5,0.75,4.0,0.0,1.0,0.0,10.0,10.0,15.0
PIT,2021,9,CHI,1,40.0,7.0,16.5,23.5,3.5,1.75,3.0,1.0,2.0,0.0,27.0,9.0,13.5
PIT,2021,10,DET,1,43.0,9.0,17.0,26.0,3.25,1.5,4.0,0.0,0.0,0.0,16.0,5.0,7.5
PIT,2021,11,LAC,0,47.5,-5.5,26.5,21.0,1.75,1.0,2.0,1.0,0.0,0.0,41.0,0.0,0.0
PIT,2021,12,CIN,0,43.5,-3.5,23.5,20.0,3.0,1.5,2.0,1.0,0.0,0.0,41.0,0.0,0.0
PIT,2021,13,BAL,1,44.0,-4.0,24.0,20.0,3.75,2.25,7.0,1.0,0.0,0.0,19.0,10.0,15.0
PIT,2021,14,MIN,0,45.0,-3.5,24.25,20.75,2.0,1.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0
PIT,2021,15,TEN,1,44.0,1.0,21.5,22.5,2.5,2.0,4.0,1.0,3.0,0.0,13.0,16.0,24.0
PIT,2021,16,KC,0,44.0,-10.5,27.25,16.75,2.0,1.5,2.0,0.0,0.0,0.0,36.0,-2.0,-3.0
PIT,2021,17,CLE,1,43.5,-1.0,22.25,21.25,2.0,1.75,9.0,2.0,0.0,0.0,14.0,14.0,21.0
PIT,2021,18,BAL,0,41.0,-3.0,22.0,19.0,2.75,1.25,3.0,2.0,1.0,0.0,13.0,13.0,19.5
PIT,2021,19,KC,0,46.0,-13.0,29.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,42.0,-4.0,-6.0
PIT,2022,1,CIN,0,44.5,-7.5,26.0,18.5,3.5,0.0,7.0,4.0,1.0,1.0,20.0,24.0,36.0
PIT,2022,2,NE,1,40.0,-3.0,21.5,18.5,1.25,2.0,0.0,1.0,1.0,0.0,17.0,5.0,7.5
PIT,2022,3,CLE,0,38.0,-4.5,21.25,16.75,3.0,1.25,2.0,0.0,0.0,0.0,29.0,1.0,1.5
PIT,2022,4,NYJ,1,41.0,3.0,19.0,22.0,4.5,1.75,1.0,2.0,0.0,0.0,24.0,5.0,7.5
PIT,2022,5,BUF,0,44.0,-14.0,29.0,15.0,2.0,2.0,0.0,1.0,1.0,0.0,38.0,0.0,0.0
PIT,2022,6,TB,1,47.0,-10.0,28.5,18.5,1.25,1.25,2.0,0.0,0.0,0.0,18.0,3.0,4.5
PIT,2022,7,MIA,0,44.5,-7.5,26.0,18.5,2.75,1.75,0.0,0.0,0.0,0.0,16.0,1.0,1.5
PIT,2022,8,PHI,0,43.0,-11.0,27.0,16.0,2.75,0.25,3.0,0.0,0.0,0.0,35.0,-1.0,-1.5
PIT,2022,10,NO,1,39.5,1.0,19.25,20.25,1.25,1.25,2.0,2.0,0.0,0.0,10.0,10.0,15.0
PIT,2022,11,CIN,1,39.0,-3.5,21.25,17.75,3.25,0.5,2.0,2.0,0.0,0.0,37.0,2.0,3.0
PIT,2022,12,IND,0,40.0,-2.5,21.25,18.75,4.0,1.25,3.0,1.0,1.0,0.0,17.0,8.0,12.0
PIT,2022,13,ATL,0,43.0,1.0,21.0,22.0,2.0,1.0,1.0,1.0,0.0,0.0,16.0,4.0,6.0
PIT,2022,14,BAL,1,37.0,1.5,17.75,19.25,2.75,1.25,2.0,0.0,0.0,0.0,16.0,3.0,4.5
PIT,2022,15,CAR,0,36.5,-2.5,19.5,17.0,1.75,0.75,4.0,0.0,0.0,0.0,16.0,5.0,7.5
PIT,2022,16,LV,1,38.5,2.5,18.0,20.5,1.0,1.75,3.0,3.0,0.0,0.0,10.0,13.0,19.5
PIT,2022,17,BAL,0,35.5,-1.0,18.25,17.25,2.25,1.0,1.0,1.0,0.0,0.0,13.0,7.0,10.5
PIT,2022,18,CLE,1,40.0,2.5,18.75,21.25,3.0,0.5,7.0,2.0,0.0,0.0,14.0,12.0,18.0
PIT,2023,1,SF,1,41.5,-1.5,21.5,20.0,2.0,0.5,3.0,0.0,1.0,0.0,30.0,4.0,6.0
PIT,2023,2,CLE,1,39.0,-2.5,20.75,18.25,4.25,1.25,6.0,1.0,3.0,2.0,22.0,26.0,39.0
PIT,2023,3,LV,0,43.5,-3.0,23.25,20.25,1.5,2.0,4.0,3.0,0.0,0.0,18.0,11.0,16.5
PIT,2023,4,HOU,0,41.5,3.0,19.25,22.25,3.0,1.25,0.0,0.0,0.0,0.0,30.0,-1.0,-1.5
PIT,2023,5,BAL,1,38.5,-4.5,21.5,17.0,2.75,1.25,4.0,1.0,3.0,0.0,10.0,16.0,24.0
PIT,2023,7,LA,0,44.0,-3.5,23.75,20.25,3.75,0.75,2.0,1.0,0.0,0.0,17.0,5.0,7.5
PIT,2023,8,JAX,1,41.0,-2.5,21.75,19.25,2.5,1.0,3.0,1.0,2.0,0.0,20.0,10.0,15.0
PIT,2023,9,TEN,1,37.0,3.5,16.75,20.25,3.0,1.0,4.0,1.0,0.0,0.0,16.0,7.0,10.5
PIT,2023,10,GB,1,38.5,3.0,17.75,20.75,2.5,1.75,1.0,2.0,0.0,0.0,19.0,6.0,9.0
PIT,2023,11,CLE,0,34.0,-2.5,18.25,15.75,2.5,1.5,1.0,1.0,0.0,0.0,13.0,7.0,10.5
PIT,2023,12,CIN,0,36.0,2.0,17.0,19.0,3.25,0.75,4.0,1.0,0.0,0.0,10.0,10.0,15.0
PIT,2023,13,ARI,1,41.0,6.0,17.5,23.5,4.0,1.25,2.0,0.0,0.0,0.0,24.0,2.0,3.0
PIT,2023,14,NE,1,30.0,6.0,12.0,18.0,3.0,1.75,2.0,1.0,0.0,0.0,21.0,4.0,6.0
PIT,2023,15,IND,0,41.5,-1.5,21.5,20.0,2.0,1.0,3.0,0.0,0.0,0.0,30.0,2.0,3.0
PIT,2023,16,CIN,1,39.5,-3.0,21.25,18.25,2.75,1.25,3.0,3.0,0.0,0.0,11.0,13.0,19.5
PIT,2023,17,SEA,0,40.5,-4.5,22.5,18.0,2.5,0.75,1.0,0.0,1.0,0.0,23.0,3.0,4.5
PIT,2023,18,BAL,0,34.0,3.0,15.5,18.5,2.0,0.75,4.0,0.0,2.0,0.0,10.0,12.0,18.0
PIT,2023,19,BUF,0,39.5,-10.0,24.75,14.75,0.0,0.0,0.0,0.0,0.0,0.0,31.0,-1.0,-1.5
PIT,2024,1,ATL,0,43.0,-4.0,23.5,19.5,1.0,2.25,2.0,2.0,1.0,0.0,10.0,12.0,18.0
PIT,2024,2,DEN,0,36.5,3.0,16.75,19.75,3.5,1.75,2.0,2.0,0.0,0.0,6.0,13.0,19.5
PIT,2024,3,LAC,1,36.0,3.0,16.5,19.5,1.5,1.0,5.0,0.0,0.0,0.0,10.0,9.0,13.5
PIT,2024,4,IND,0,40.0,2.5,18.75,21.25,1.25,1.75,2.0,0.0,0.0,0.0,27.0,2.0,3.0
PIT,2024,5,DAL,1,43.5,2.5,20.5,23.0,2.5,0.75,2.0,2.0,1.0,0.0,20.0,9.0,13.5
PIT,2024,6,LV,0,36.5,3.5,16.5,20.0,3.25,1.5,1.0,1.0,2.0,0.0,13.0,11.0,16.5
PIT,2024,7,NYJ,1,40.0,-3.0,21.5,18.5,3.25,1.25,1.0,2.0,0.0,0.0,15.0,6.0,9.0
PIT,2024,8,NYG,1,37.5,6.0,15.75,21.75,3.5,0.75,4.0,1.0,1.0,1.0,18.0,15.0,22.5
PIT,2024,10,WAS,0,45.0,-1.5,23.25,21.75,1.5,0.0,3.0,0.0,0.0,0.0,27.0,3.0,4.5
PIT,2024,11,BAL,1,48.0,-3.0,25.5,22.5,1.5,0.25,2.0,1.0,2.0,0.0,16.0,9.0,13.5
PIT,2024,12,CLE,0,36.5,3.5,16.5,20.0,3.75,1.5,1.0,1.0,2.0,0.0,24.0,7.0,10.5
PIT,2024,13,CIN,0,46.0,-3.0,24.5,21.5,2.0,1.0,4.0,1.0,2.0,1.0,38.0,12.0,18.0
PIT,2024,14,CLE,1,43.0,6.0,18.5,24.5,3.25,2.25,3.0,2.0,0.0,0.0,14.0,8.0,12.0
PIT,2024,15,PHI,0,43.0,-5.5,24.25,18.75,2.25,0.0,3.0,0.0,1.0,0.0,27.0,5.0,7.5
PIT,2024,16,BAL,0,44.5,-7.0,25.75,18.75,2.25,1.0,1.0,1.0,0.0,0.0,34.0,2.0,3.0
PIT,2024,17,KC,1,43.5,-3.0,23.25,20.25,2.25,0.25,0.0,0.0,0.0,0.0,29.0,-1.0,-1.5
PIT,2024,18,CIN,1,48.5,-2.5,25.5,23.0,3.5,1.75,4.0,1.0,1.0,0.0,19.0,9.0,13.5
PIT,2024,19,BAL,0,44.5,-9.5,27.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-1.0,-1.5
SEA,2020,1,ATL,0,49.5,-1.0,25.25,24.25,0.0,0.0,2.0,1.0,1.0,0.0,25.0,6.0,9.0
SEA,2020,2,NE,1,45.0,4.0,20.5,24.5,2.0,1.0,1.0,1.0,0.0,0.0,30.0,2.0,3.0
SEA,2020,3,DAL,1,58.0,5.5,26.25,31.75,2.0,1.5,2.0,2.0,1.0,0.0,31.0,7.0,10.5
SEA,2020,4,MIA,0,55.0,4.5,25.25,29.75,1.6666666666666667,1.0,1.0,2.0,0.0,0.0,23.0,5.0,7.5
SEA,2020,5,MIN,1,54.0,6.5,23.75,30.25,2.5,2.0,3.0,1.0,1.0,0.0,26.0,7.0,10.5
SEA,2020,7,ARI,0,55.5,3.5,26.0,29.5,1.0,1.25,0.0,1.0,1.0,0.0,37.0,0.0,0.0
SEA,2020,8,SF,1,54.5,1.0,26.75,27.75,2.75,2.0,3.0,1.0,1.0,0.0,27.0,7.0,10.5
SEA,2020,9,BUF,0,55.0,3.0,26.0,29.0,1.0,1.5,7.0,0.0,0.0,0.0,44.0,3.0,4.5
SEA,2020,10,LA,0,55.0,-3.0,29.0,26.0,1.0,1.75,3.0,0.0,1.0,0.0,23.0,5.0,7.5
SEA,2020,11,ARI,1,56.5,3.0,26.75,29.75,1.25,1.25,3.0,0.0,0.0,0.0,21.0,3.0,4.5
SEA,2020,12,PHI,0,50.0,6.5,21.75,28.25,3.75,2.0,6.0,1.0,0.0,0.0,17.0,9.0,13.5
SEA,2020,13,NYG,1,48.5,11.0,18.75,29.75,2.75,1.0,2.0,1.0,0.0,0.0,17.0,5.0,7.5
SEA,2020,14,NYJ,1,49.5,16.5,16.5,33.0,2.0,1.75,3.0,0.0,1.0,0.0,3.0,12.0,18.0
SEA,2020,15,WAS,0,44.5,6.0,19.25,25.25,2.5,0.75,4.0,2.0,0.0,0.0,15.0,9.0,13.5
SEA,2020,16,LA,1,48.0,1.5,23.25,24.75,1.75,1.5,3.0,1.0,0.0,0.0,9.0,9.0,13.5
SEA,2020,17,SF,0,45.0,7.0,19.0,26.0,2.25,2.25,3.0,0.0,1.0,0.0,23.0,5.0,7.5
SEA,2020,18,LA,1,42.0,3.0,19.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,-1.0,-1.5
SEA,2021,1,IND,0,49.0,3.0,23.0,26.0,1.5,0.75,3.0,0.0,1.0,0.0,16.0,6.0,9.0
SEA,2021,2,TEN,1,53.5,6.5,23.5,30.0,2.75,1.5,3.0,0.0,1.0,0.0,33.0,4.0,6.0
SEA,2021,3,MIN,0,53.5,2.0,25.75,27.75,2.25,0.5,1.0,0.0,0.0,0.0,30.0,0.0,0.0
SEA,2021,4,SF,0,52.0,-2.5,27.25,24.75,2.0,1.25,2.0,1.0,1.0,0.0,21.0,6.0,9.0
SEA,2021,5,LA,1,53.5,-2.5,28.0,25.5,0.75,1.0,1.0,1.0,0.0,0.0,26.0,3.0,4.5
SEA,2021,6,PIT,0,43.0,-5.5,24.25,18.75,2.25,1.5,1.0,0.0,1.0,0.0,23.0,3.0,4.5
SEA,2021,7,NO,1,42.0,-6.0,24.0,18.0,2.25,1.25,2.0,0.0,1.0,0.0,13.0,8.0,12.0
SEA,2021,8,JAX,1,44.0,4.0,20.0,24.0,2.0,1.75,1.0,1.0,0.0,0.0,7.0,7.0,10.5
SEA,2021,10,GB,0,49.5,-3.0,26.25,23.25,2.0,0.75,1.0,1.0,0.0,0.0,17.0,4.0,6.0
SEA,2021,11,ARI,1,46.0,2.5,21.75,24.25,3.0,1.25,2.0,0.0,0.0,0.0,23.0,2.0,3.0
SEA,2021,12,WAS,0,47.0,1.0,23.0,24.0,4.25,1.5,1.0,1.0,0.0,0.0,17.0,4.0,6.0
SEA,2021,13,SF,1,44.5,-3.0,23.75,20.75,2.5,1.25,1.0,2.0,1.0,0.0,23.0,7.0,10.5
SEA,2021,14,HOU,0,40.5,10.0,15.25,25.25,3.5,2.25,2.0,0.0,0.0,0.0,13.0,6.0,9.0
SEA,2021,15,LA,0,47.0,-7.5,27.25,19.75,2.0,1.25,4.0,1.0,0.0,0.0,20.0,7.0,10.5
SEA,2021,16,CHI,1,41.0,7.0,17.0,24.0,2.25,2.5,4.0,0.0,0.0,0.0,25.0,4.0,6.0
SEA,2021,17,DET,1,41.5,8.5,16.5,25.0,1.75,1.5,0.0,3.0,0.0,0.0,29.0,5.0,7.5
SEA,2021,18,ARI,0,48.0,-5.5,26.75,21.25,1.75,0.75,5.0,0.0,1.0,0.0,30.0,6.0,9.0
SEA,2022,1,DEN,1,44.0,-6.0,25.0,19.0,1.75,0.5,2.0,0.0,2.0,0.0,16.0,7.0,10.5
SEA,2022,2,SF,0,40.0,-8.5,24.25,15.75,2.0,1.75,1.0,0.0,1.0,1.0,27.0,9.0,13.5
SEA,2022,3,ATL,1,43.0,1.0,21.0,22.0,2.75,2.25,3.0,1.0,1.0,0.0,27.0,7.0,10.5
SEA,2022,4,DET,0,48.5,-3.0,25.75,22.75,1.25,0.5,1.0,1.0,2.0,1.0,45.0,9.0,13.5
SEA,2022,5,NO,0,45.5,-5.5,25.5,20.0,3.25,2.5,1.0,1.0,1.0,0.0,39.0,1.0,1.5
SEA,2022,6,ARI,1,50.0,-2.5,26.25,23.75,1.25,0.75,6.0,1.0,1.0,0.0,9.0,14.0,21.0
SEA,2022,7,LAC,0,51.5,-5.5,28.5,23.0,1.25,1.25,3.0,1.0,1.0,0.0,23.0,7.0,10.5
SEA,2022,8,NYG,1,44.5,3.0,20.75,23.75,1.75,0.75,5.0,0.0,0.0,0.0,13.0,9.0,13.5
SEA,2022,9,ARI,0,49.5,-1.5,25.5,24.0,3.25,1.25,5.0,0.0,1.0,0.0,21.0,7.0,10.5
SEA,2022,10,TB,0,45.0,-2.5,23.75,21.25,1.75,0.0,0.0,2.0,0.0,0.0,21.0,4.0,6.0
SEA,2022,12,LV,1,47.5,4.0,21.75,25.75,2.25,0.5,1.0,2.0,0.0,0.0,40.0,1.0,1.5
SEA,2022,13,LA,0,41.0,7.0,17.0,24.0,3.5,1.25,4.0,2.0,0.0,0.0,23.0,8.0,12.0
SEA,2022,14,CAR,1,44.5,3.5,20.5,24.0,1.25,1.5,2.0,0.0,0.0,0.0,30.0,1.0,1.5
SEA,2022,15,SF,1,43.0,-3.0,23.0,20.0,1.25,0.5,1.0,0.0,0.0,0.0,21.0,1.0,1.5
SEA,2022,16,KC,0,50.5,-10.5,30.5,20.0,1.5,1.75,1.0,0.0,0.0,0.0,24.0,1.0,1.5
SEA,2022,17,NYJ,1,43.0,-1.0,22.0,21.0,3.0,1.75,4.0,2.0,1.0,0.0,6.0,17.0,25.5
SEA,2022,18,LA,1,41.5,5.5,18.0,23.5,3.0,0.75,5.0,1.0,0.0,0.0,16.0,8.0,12.0
SEA,2022,19,SF,0,42.0,-10.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,-4.0,-6.0
SEA,2023,1,LA,1,45.0,4.5,20.25,24.75,3.25,0.75,0.0,0.0,0.0,0.0,30.0,-1.0,-1.5
SEA,2023,2,DET,0,47.5,-4.5,26.0,21.5,1.5,0.5,2.0,1.0,2.0,1.0,31.0,13.0,19.5
SEA,2023,3,CAR,1,42.5,5.0,18.75,23.75,2.5,2.25,3.0,0.0,0.0,0.0,27.0,3.0,4.5
SEA,2023,4,NYG,0,46.5,2.5,22.0,24.5,3.5,1.25,11.0,2.0,1.0,1.0,3.0,30.0,45.0
SEA,2023,6,CIN,0,45.5,-3.0,24.25,21.25,2.25,1.0,3.0,1.0,0.0,0.0,17.0,6.0,9.0
SEA,2023,7,ARI,1,43.5,9.5,17.0,26.5,2.0,1.5,4.0,0.0,1.0,0.0,10.0,10.0,15.0
SEA,2023,8,CLE,1,39.5,4.0,17.75,21.75,2.75,2.0,3.0,2.0,1.0,0.0,20.0,10.0,15.0
SEA,2023,9,BAL,0,44.5,-6.0,25.25,19.25,2.25,1.75,1.0,0.0,2.0,0.0,37.0,1.0,1.5
SEA,2023,10,WAS,1,44.0,6.0,19.0,25.0,3.75,1.25,3.0,0.0,1.0,0.0,26.0,5.0,7.5
SEA,2023,11,LA,0,45.0,-2.5,23.75,21.25,2.0,1.0,1.0,1.0,0.0,0.0,17.0,4.0,6.0
SEA,2023,12,SF,1,43.5,-7.0,25.25,18.25,2.25,1.5,1.0,1.0,1.0,1.0,31.0,10.0,15.0
SEA,2023,13,DAL,0,47.5,-9.5,28.5,19.0,1.25,0.75,4.0,0.0,0.0,0.0,41.0,0.0,0.0
SEA,2023,14,SF,0,44.5,-14.5,29.5,15.0,2.25,0.5,3.0,1.0,1.0,0.0,28.0,6.0,9.0
SEA,2023,15,PHI,1,46.0,-5.0,25.5,20.5,2.75,1.5,0.0,2.0,0.0,0.0,17.0,5.0,7.5
SEA,2023,16,TEN,0,42.0,3.0,19.5,22.5,3.75,1.25,6.0,0.0,0.0,0.0,17.0,7.0,10.5
SEA,2023,17,PIT,1,40.5,4.5,18.0,22.5,1.75,1.25,1.0,0.0,0.0,0.0,30.0,0.0,0.0
SEA,2023,18,ARI,0,48.0,2.5,22.75,25.25,2.0,0.75,1.0,0.0,0.0,0.0,20.0,2.0,3.0
SEA,2024,1,DEN,1,42.0,6.5,17.75,24.25,3.5,1.0,2.0,2.0,2.0,0.0,20.0,11.0,16.5
SEA,2024,2,NE,0,39.0,3.5,17.75,21.25,3.25,2.25,3.0,0.0,0.0,0.0,20.0,4.0,6.0
SEA,2024,3,MIA,1,41.5,4.0,18.75,22.75,2.25,2.0,6.0,0.0,0.0,0.0,3.0,13.0,19.5
SEA,2024,4,DET,0,46.5,-3.5,25.0,21.5,1.25,1.0,3.0,0.0,0.0,0.0,42.0,-1.0,-1.5
SEA,2024,5,NYG,1,42.5,7.0,17.75,24.75,2.25,1.5,3.0,0.0,1.0,1.0,29.0,10.0,15.0
SEA,2024,6,SF,1,49.0,-3.5,26.25,22.75,2.5,2.0,0.0,0.0,0.0,0.0,36.0,-4.0,-6.0
SEA,2024,7,ATL,0,51.5,-3.0,27.25,24.25,1.75,1.25,3.0,2.0,1.0,1.0,14.0,16.0,24.0
SEA,2024,8,BUF,1,45.5,-3.0,24.25,21.25,1.75,0.25,1.0,1.0,1.0,0.0,31.0,4.0,6.0
SEA,2024,9,LA,1,48.5,-1.5,25.0,23.5,1.75,1.5,0.0,1.0,0.0,0.0,26.0,2.0,3.0
SEA,2024,11,SF,0,49.0,-6.0,27.5,21.5,1.5,0.75,2.0,1.0,0.0,0.0,17.0,5.0,7.5
SEA,2024,12,ARI,1,46.5,-1.0,23.75,22.75,1.0,1.0,5.0,1.0,0.0,1.0,6.0,20.0,30.0
SEA,2024,13,NYJ,0,41.5,-1.0,21.25,20.25,2.25,0.5,2.0,1.0,1.0,1.0,21.0,12.0,18.0
SEA,2024,14,ARI,0,45.5,-3.0,24.25,21.25,2.5,1.25,2.0,2.0,0.0,0.0,18.0,7.0,10.5
SEA,2024,15,GB,1,48.0,-3.0,25.5,22.5,1.0,0.75,0.0,0.0,1.0,0.0,30.0,1.0,1.5
SEA,2024,16,MIN,1,43.0,-2.5,22.75,20.25,3.5,1.0,3.0,0.0,0.0,0.0,27.0,3.0,4.5
SEA,2024,17,CHI,0,43.5,3.5,20.0,23.5,4.0,1.0,7.0,1.0,0.0,0.0,3.0,16.0,24.0
SEA,2024,18,LA,0,38.5,7.5,15.5,23.0,0.0,0.5,3.0,1.0,0.0,0.0,25.0,5.0,7.5
SF,2020,1,ARI,1,48.5,7.0,20.75,27.75,0.0,0.0,2.0,1.0,0.0,0.0,24.0,4.0,6.0
SF,2020,2,NYJ,0,41.5,7.0,17.25,24.25,3.0,2.0,1.0,0.0,0.0,0.0,13.0,5.0,7.5
SF,2020,3,NYG,0,44.0,3.0,20.5,23.5,3.5,2.5,2.0,1.0,2.0,0.0,9.0,12.0,18.0
SF,2020,4,PHI,1,45.5,8.5,18.5,27.0,3.6666666666666665,3.0,3.0,1.0,0.0,0.0,25.0,5.0,7.5
SF,2020,5,MIA,1,50.5,8.5,21.0,29.5,1.5,1.25,2.0,0.0,0.0,0.0,43.0,-2.0,-3.0
SF,2020,6,LA,1,51.0,-2.0,26.5,24.5,1.5,1.0,0.0,1.0,0.0,0.0,16.0,3.0,4.5
SF,2020,7,NE,0,44.0,-3.0,23.5,20.5,2.25,2.25,2.0,4.0,0.0,0.0,6.0,17.0,25.5
SF,2020,8,SEA,0,54.5,-1.0,27.75,26.75,3.0,1.5,2.0,0.0,0.0,0.0,37.0,-2.0,-3.0
SF,2020,9,GB,1,48.5,-6.0,27.25,21.25,1.75,0.75,1.0,0.0,0.0,0.0,34.0,0.0,0.0
SF,2020,10,NO,0,49.5,-9.5,29.5,20.0,1.25,1.0,3.0,0.0,3.0,0.0,27.0,9.0,13.5
SF,2020,12,LA,0,44.5,-5.0,24.75,19.75,1.5,2.0,2.0,2.0,2.0,1.0,20.0,17.0,25.5
SF,2020,13,BUF,1,48.0,1.5,23.25,24.75,2.75,1.5,1.0,0.0,1.0,0.0,34.0,2.0,3.0
SF,2020,14,WAS,1,43.5,3.0,20.25,23.25,2.5,0.75,2.0,1.0,0.0,0.0,23.0,4.0,6.0
SF,2020,15,DAL,0,46.0,4.0,21.0,25.0,2.0,1.0,2.0,0.0,1.0,0.0,41.0,0.0,0.0
SF,2020,16,ARI,0,49.0,-6.0,27.5,21.5,1.5,1.75,3.0,1.0,1.0,0.0,12.0,11.0,16.5
SF,2020,17,SEA,1,45.0,-7.0,26.0,19.0,2.75,1.0,2.0,0.0,0.0,0.0,26.0,2.0,3.0
SF,2021,1,DET,0,46.0,9.5,18.25,27.75,2.25,1.5,3.0,1.0,0.0,1.0,33.0,10.0,15.0
SF,2021,2,PHI,0,49.0,3.0,23.0,26.0,3.25,1.5,2.0,0.0,0.0,0.0,11.0,6.0,9.0
SF,2021,3,GB,1,50.5,3.5,23.5,27.0,1.75,1.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0
SF,2021,4,SEA,1,52.0,2.5,24.75,27.25,2.5,0.25,3.0,0.0,0.0,0.0,28.0,2.0,3.0
SF,2021,5,ARI,0,48.5,-6.0,27.25,21.25,2.0,1.0,2.0,0.0,1.0,0.0,17.0,5.0,7.5
SF,2021,7,IND,1,41.5,3.5,19.0,22.5,2.0,0.5,1.0,0.0,2.0,0.0,30.0,4.0,6.0
SF,2021,8,CHI,0,40.0,4.5,17.75,22.25,2.75,1.75,4.0,1.0,0.0,0.0,22.0,6.0,9.0
SF,2021,9,ARI,1,44.5,5.5,19.5,25.0,2.5,1.0,2.0,0.0,0.0,0.0,31.0,1.0,1.5
SF,2021,10,LA,1,50.0,-3.5,26.75,23.25,2.25,1.0,2.0,2.0,0.0,1.0,10.0,16.0,24.0
SF,2021,11,JAX,0,45.0,6.5,19.25,25.75,2.0,1.0,3.0,0.0,1.0,0.0,10.0,9.0,13.5
SF,2021,12,MIN,1,49.0,3.5,22.75,26.25,1.25,0.25,1.0,1.0,1.0,0.0,26.0,5.0,7.5
SF,2021,13,SEA,0,44.5,3.0,20.75,23.75,3.0,0.75,4.0,1.0,2.0,0.0,30.0,9.0,13.5
SF,2021,14,CIN,0,49.0,2.5,23.25,25.75,4.0,2.25,5.0,0.0,0.0,0.0,23.0,5.0,7.5
SF,2021,15,ATL,1,48.0,9.5,19.25,28.75,2.5,1.75,3.0,0.0,1.0,0.0,13.0,9.0,13.5
SF,2021,16,TEN,0,45.5,3.5,21.0,24.5,3.0,3.0,4.0,0.0,0.0,0.0,20.0,5.0,7.5
